1 0.770017
2 0.61091
3 0.104423
4 0.0930332
5 0.0828804
6 0.0770601
7 0.0302763
8 0.0153817
9 0.013989
10 0.00670723
11 0.00427025
12 0.00416808
13 0.00412883
14 0.00411797
15 0.0038104
16 0.00247568
17 0.00169767
18 0.00135854
19 0.00102314
20 0.00101975
21 0.00101648
22 0.000981949
23 0.000806309
24 0.000668773
25 0.000661365
26 0.000547039
27 0.000396891
28 0.000320861
29 0.000285684
30 0.000213106
31 0.000182348
32 0.000129552
33 0.000120676
34 0.000111967
35 9.62606e-05
36 8.50336e-05
37 7.51646e-05
38 7.3476e-05
39 7.05893e-05
40 5.02008e-05
41 3.51608e-05
42 3.51169e-05
43 3.44518e-05
44 3.27439e-05
45 3.08155e-05
46 2.98576e-05
47 2.93396e-05
48 2.81871e-05
49 2.75058e-05
50 2.48529e-05
51 2.2706e-05
52 2.16435e-05
53 2.07642e-05
54 2.06471e-05
55 1.91928e-05
56 1.72879e-05
57 1.41352e-05
58 1.31056e-05
59 1.23906e-05
60 1.11849e-05
61 1.02968e-05
62 1.01434e-05
63 9.46415e-06
64 8.7858e-06
65 8.68023e-06
66 6.99933e-06
67 6.5948e-06
68 4.8139e-06
69 2.76187e-06
70 2.62019e-06
71 2.3622e-06
72 1.98812e-06
73 1.85726e-06
74 1.6296e-06
75 1.54824e-06
76 9.92637e-07
77 9.4872e-07
78 7.8545e-07
79 7.58002e-07
80 5.7979e-07
