1 0.854745
2 0.750971
3 0.846231
4 0.826715
5 0.848354
6 0.844449
7 0.8507
8 0.850274
9 0.852504
10 0.852793
11 0.853757
12 0.854093
13 0.854568
14 0.854813
15 0.855059
16 0.855209
17 0.855331
18 0.855407
19 0.855451
20 0.855467
21 0.855451
22 0.855406
23 0.85533
24 0.855207
25 0.855057
26 0.854811
27 0.854566
28 0.854092
29 0.853757
30 0.852794
31 0.852507
32 0.850278
33 0.850702
34 0.844455
35 0.848355
36 0.82672
37 0.846245
38 0.750999
39 0.854746
