1 0.735566
2 0.653962
3 0.0975648
4 0.0857754
5 0.0811673
6 0.0803909
7 0.0268239
8 0.0179652
9 0.0128669
10 0.00663187
11 0.00501313
12 0.00465009
13 0.00334651
14 0.00305693
15 0.00264591
16 0.00211042
17 0.00194214
18 0.00169594
19 0.00142408
20 0.00132956
21 0.00128622
22 0.00126345
23 0.00120509
24 0.000827934
25 0.00078495
26 0.000592236
27 0.000543605
28 0.000315942
29 0.000312516
30 0.000305516
31 0.000242844
32 0.000239989
33 0.000213849
34 0.000170786
35 0.000168627
36 0.000108954
37 8.44395e-05
38 7.87211e-05
39 7.43018e-05
40 6.60203e-05
41 6.38122e-05
42 6.27107e-05
43 5.38523e-05
44 5.1045e-05
45 5.05614e-05
46 4.94549e-05
47 4.48721e-05
48 4.04077e-05
49 3.44324e-05
50 3.07101e-05
51 2.93132e-05
52 2.8143e-05
53 2.29292e-05
54 2.17037e-05
55 1.99982e-05
56 1.88744e-05
57 1.80653e-05
58 1.6953e-05
59 1.60403e-05
60 1.59966e-05
61 1.58496e-05
62 1.53481e-05
63 1.52565e-05
64 1.43097e-05
65 1.23375e-05
66 1.21394e-05
67 1.20531e-05
68 1.15451e-05
69 1.00272e-05
70 9.07909e-06
71 8.92599e-06
72 7.5387e-06
73 7.19304e-06
74 7.05249e-06
75 6.64646e-06
76 6.48406e-06
77 6.11728e-06
78 5.97463e-06
79 5.25275e-06
80 4.19847e-06
81 3.94326e-06
82 3.83611e-06
83 3.82793e-06
84 3.66631e-06
85 2.41881e-06
86 2.02585e-06
87 1.72601e-06
88 1.42241e-06
89 1.18182e-06
90 9.95863e-07
91 6.96758e-07
92 6.16408e-07
93 5.7534e-07
