1 0.703715
2 0.688586
3 0.0867839
4 0.0862902
5 0.0858607
6 0.0854669
7 0.0202982
8 0.0199158
9 0.00621355
10 0.00596237
11 0.00577874
12 0.00566551
13 0.00188524
14 0.00188012
15 0.00169758
16 0.00168789
17 0.00153744
18 0.00153225
19 0.00151244
20 0.00149597
21 0.00149101
22 0.00148388
23 0.00148098
24 0.00118833
25 0.000924131
26 0.000704092
27 0.000437415
28 0.000404072
29 0.000318186
30 0.000306137
31 0.000249546
32 0.00021954
33 0.000190234
34 0.00016623
35 0.000161388
36 0.000155861
37 9.78329e-05
38 9.62159e-05
39 9.22061e-05
40 8.88062e-05
41 8.80338e-05
42 8.58192e-05
43 7.95525e-05
44 7.46894e-05
45 7.26427e-05
46 6.78437e-05
47 6.14182e-05
48 5.98512e-05
49 5.15515e-05
50 4.79634e-05
51 4.57632e-05
52 4.29895e-05
53 3.76514e-05
54 3.00704e-05
55 2.29605e-05
56 2.1386e-05
57 1.9759e-05
58 1.9512e-05
59 1.84522e-05
60 1.79771e-05
61 1.60667e-05
62 1.6004e-05
63 1.46817e-05
64 1.28736e-05
65 1.2122e-05
66 1.17515e-05
67 1.16824e-05
68 1.15056e-05
69 1.09495e-05
70 1.08776e-05
71 1.06624e-05
72 9.01899e-06
73 8.42046e-06
74 7.72457e-06
75 7.59995e-06
76 7.36649e-06
77 7.02912e-06
78 6.99095e-06
79 6.46953e-06
80 6.11658e-06
81 5.71297e-06
82 5.26947e-06
83 5.10862e-06
84 4.93726e-06
85 4.883e-06
86 4.8476e-06
87 4.60182e-06
88 4.45646e-06
89 4.32852e-06
90 4.19565e-06
91 4.00127e-06
92 3.73889e-06
93 3.55372e-06
94 3.47042e-06
95 3.36296e-06
96 3.31084e-06
97 3.27927e-06
98 3.08698e-06
99 2.89271e-06
100 2.76523e-06
101 2.50065e-06
102 2.06972e-06
103 1.89662e-06
104 1.72769e-06
105 1.53733e-06
106 1.42606e-06
